CATEGORIANIIF;MONEDA;CARTERA;EMISOR;NEMOEMISOR;NEMOTECNICO;ISIN;COMPRA;VENCIMIENTO;MONTOFACIAL;REFERENCIA;CODINVENTARIO;CALIFICADORASUGEF;CALIFICACIONSUGEF;MOODYS;S&P;FITCH CRI;FITCH INTER.;SCRC;VMKTCRC
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci23;US172967LV16;01/24/2018;01/24/2023;550000.00;TV1310-1;5227;MOODYS INTER.;A3;A3;BBB+;;A;;336500093.010000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci23;US172967LV16;04/27/2018;01/24/2023;685000.00;TV1501-1;6118;MOODYS INTER.;A3;A3;BBB+;;A;;419095568.360000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci25;US172967MF56;04/24/2019;04/24/2025;150000.00;TV2200-1;9514;MOODYS INTER.;A3;A3;BBB+;;A;;95097719.510000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci25;US172967MF56;04/30/2020;04/24/2025;555000.00;TV3459-1;12952;MOODYS INTER.;A3;A3;BBB+;;A;;351861556.920000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIZENS BANK NA/RI;CGF;bcb22;US17401QAS03;02/14/2019;02/14/2022;350000.00;TV2002-1;9031;MOODYS INTER.;Baa1;Baa1;A-;;BBB+;;214156003.360000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIZENS BANK NA/RI;CGF;bcb22;US17401QAS03;07/12/2019;02/14/2022;400000.00;TV2380-1;10352;MOODYS INTER.;Baa1;Baa1;A-;;BBB+;;244749716.470000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIZENS BANK NA/RI;CGF;bcb25;US75524KNH31;04/30/2020;04/28/2025;250000.00;TV3452-1;12951;MOODYS INTER.;Baa1;Baa1;A-;;BBB+;;155672701.770000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;COMCAST CORPORATION ;CMC;bcc27;US20030NDK46;05/11/2020;04/01/2027;445000.00;TV3488-1;12973;S&P INTER.;A-;A3;A-;;A-;;294161001.150000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;COMERICA BANK;CMA;bcm24;US20034DJA81;07/23/2019;07/23/2024;255000.00;TV2416-1;10458;S&P INTER.;A-;A3;A-;;A-;;157890811.570000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;COMPASS BANK;BCOMP;bcb21;US20453KAC99;09/17/2018;06/11/2021;250000.00;TV1776-1;7060;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;149368735.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;COOPERATIEVE RABOBANK U A;RABOK;bcr23;US74977RDE18;09/26/2018;09/26/2023;375000.00;TV1795-1;7139;S&P INTER.;A-;A3;A-;;AA-;;242024289.810000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;COOPERATIEVE RABOBANK U A;RABOK;bra26;US74977RDH49;06/24/2020;06/24/2026;560000.00;TV3694-1;13193;S&P INTER.;A-;A3;A-;;AA-;;328080858.550000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT AGRICOLE LONDON;ACAFP;bca23;US22535WAE75;04/24/2018;04/24/2023;250000.00;TV1485-1;6059;S&P INTER.;A-;Baa1;A-;;A+;;156832552.980000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT AGRICOLE LONDON;ACAFP;bca25;US22534PAA12;10/22/2019;01/22/2025;500000.00;TV2675-1;11442;S&P INTER.;A+;Aa3;A+;;AA-;;309747478.240000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT AGRICOLE LONDON;ACAFP;bca26;US22535WAG24;06/16/2020;06/16/2026;285000.00;TV3668-1;13132;S&P INTER.;A-;Baa1;A-;;A+;;168337570.880000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE AG. LONDON;CSLD;bcs23;US225401AB47;12/08/2017;01/09/2023;250000.00;TV1026-1;4780;S&P INTER.;BBB+;Baa2;BBB+;;A-;;153580703.400000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE AG. LONDON;CSLD;bcs23;US225401AB47;12/14/2017;01/09/2023;250000.00;TV1129-1;4902;S&P INTER.;BBB+;Baa2;BBB+;;A-;;153580703.400000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE AG. LONDON;CSLD;bcs23;US225401AB47;01/09/2018;01/09/2023;500000.00;TV1230-1;5062;S&P INTER.;BBB+;Baa2;BBB+;;A-;;307161412.630000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE GROUP AG;CSCH;bcs23;US225401AD03;12/18/2019;12/14/2023;655000.00;TV3020-1;11989;S&P INTER.;BBB+;Baa2;BBB+;;A-;;397411306.450000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE GROUP AG;CSCH;bcs26;US225401AQ16;06/05/2020;06/05/2026;330000.00;TV3632-1;13086;S&P INTER.;BBB+;Baa2;BBB+;;A-;;195644696.110000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE NEW YORK;CSNY;bcs23;US22550L2D25;06/05/2020;05/05/2023;530000.00;TV3633-1;13087;S&P INTER.;A+;A1;A+;;;;311407550.520000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CREDIT SUISSE USA INC;CSUS;bcs24;US225401AG34;08/06/2018;06/12/2024;380000.00;TV1700-1;6755;S&P INTER.;BBB+;Baa2;BBB+;;A-;;238878024.970000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CROWN CASTLE INTL CORP;CCI;bcc23;US228227BD57;12/12/2017;01/15/2023;250000.00;TV1075-1;4835;S&P INTER.;BBB-;Baa3;BBB-;;BBB+;;165806141.960000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CROWN CASTLE INTL CORP;CCI;bcc25;US22822VAS07;06/15/2020;07/15/2025;350000.00;TV3658-1;13130;S&P INTER.;BBB-;Baa3;BBB-;;BBB+;;205563943.900000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CROWN CASTLE INTL CORP;CCI;bcc27;US22822VAE11;06/01/2020;03/01/2027;345000.00;TV3612-1;13058;S&P INTER.;BBB-;Baa3;BBB-;;BBB+;;232566501.190000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CVS HEALTH CORPORATION;CVS;bcv25;US126650CW89;03/09/2018;03/25/2025;284000.00;TV1429-1;5674;S&P INTER.;BBB;Baa2;BBB;;;;189299720.240000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CVS HEALTH CORPORATION;CVS;bcv25;US126650CW89;05/03/2019;03/25/2025;400000.00;TV2216-1;9615;S&P INTER.;BBB;Baa2;BBB;;;;266619319.600000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CVS HEALTH CORPORATION;CVS;bcv25;US126650CW89;12/12/2019;03/25/2025;215000.00;TV2947-1;11914;S&P INTER.;BBB;Baa2;BBB;;;;143307887.280000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CVS HEALTH CORPORATION;CVS;bcv27;US126650DH04;06/01/2020;04/01/2027;250000.00;TV3611-1;13057;S&P INTER.;BBB;Baa2;BBB;;;;165703288.720000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;DAIMLER FINANCE NA LLC;DAIGR;bda21;US233851CZ53;12/15/2017;02/12/2021;750000.00;TV1149-1;4926;S&P INTER.;BBB+;A3;BBB+;;;;444144158.030000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;DAIMLER FINANCE NA LLC;DAIGR;bda22;US233851DR29;05/21/2019;02/22/2022;520000.00;TV2256-1;9784;S&P INTER.;BBB+;A3;BBB+;;BBB+;;316621908.260000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;DELL INTERNACIONAL LLC;DELL;bde23;US25272KAG85;12/13/2017;06/15/2023;250000.00;TV1108-1;4872;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;160130076.690000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;DH EUROPE FINANCE II;DHR;bhr24;US23291KAG04;11/07/2019;11/15/2024;235000.00;TV2728-1;11562;S&P INTER.;BBB+;Baa1;BBB+;;;;145189804.710000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;DIAGEO CAPITAL PLC;DIAGE;bdi25;US25243YBC21;04/29/2020;09/29/2025;370000.00;TV3447-1;12932;S&P INTER.;A-;A3;A-;;A-;;219825649.960000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;DUKE ENERGY CORPORATION;DUK;bde22;US26441CAJ45;04/26/2018;08/15/2022;300000.00;TV1495-1;6100;S&P INTER.;BBB+;Baa1;BBB+;;;;184967495.230000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EDISON INTERNACIONAL;EIX;bei24;US281020AQ02;11/22/2019;11/15/2024;555000.00;TV2810-1;11746;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;342298152.320000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EMD FINANCE LLC;MRKGR;bmr20;US26867LAG59;12/11/2017;03/19/2022;250000.00;TV1053-1;4813;MOODYS INTER.;Baa1;Baa1;A;;;;151623772.750000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENEL FINANCE INTERNATIONAL N.V.;ENELI;bef23;US29278GAD07;12/16/2019;04/06/2023;450000.00;TV2991-1;11949;S&P INTER.;BBB+;Baa2;BBB+;;A-;;274348014.880000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENEL FINANCE INTERNATIONAL N.V.;ENELI;ben22;US29278GAB41;12/12/2017;05/25/2022;30000.00;TV1078-1;4838;S&P INTER.;BBB+;Baa2;BBB+;;A-;;18152874.360000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENEL FINANCE INTERNATIONAL N.V.;ENELI;ben22;US29278GAB41;04/26/2018;05/25/2022;300000.00;TV1496-1;6101;S&P INTER.;BBB+;Baa2;BBB+;;A-;;181528743.600000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENERGY TRANSFER OPERATNG;ETP;bet24;US29278NAH61;01/15/2019;04/15/2024;340000.00;TV1934-1;8710;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;216979685.760000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENERGY TRANSFER OPERATNG;ETP;bet24;US29278NAH61;03/04/2020;04/15/2024;270000.00;TV3301-1;12520;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;172307397.520000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENERGY TRANSFER/FINANCE;ETP;bet22;US75886AAL26;12/14/2017;03/01/2022;250000.00;TV1136-1;4909;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;156782712.720000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENERGY TRANSFER/FINANCE;ETP;bet22;US75886AAQ13;12/14/2017;10/01/2022;250000.00;TV1137-1;4910;S&P INTER.;BBB-;Baa3;BBB-;;BBB-;;157237085.130000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENTERGY CORP;ETR;bet22;US29364GAH65;12/12/2017;07/15/2022;500000.00;TV1079-1;4839;S&P INTER.;BBB;Baa2;BBB;;;;315373340.030000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ENTERPRISE PRODUCTS OPERATING LLC;EPD;bep22;US29379VAU70;12/14/2017;02/15/2022;500000.00;TV1130-1;4903;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;312224291.180000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EQUINOR ASA;EQNR;bea26;US29446MAJ18;05/22/2020;01/22/2026;110000.00;TV3568-1;13018;S&P INTER.;AA-;Aa2;AA-;;;;65970361.180000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EXELON GENERATION CO LLC;EXC;bex22;US30161MAR43;12/12/2017;03/15/2022;500000.00;TV1081-1;4841;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;305904939.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EXELON GENERATION CO LLC;EXC;bex22;US30161MAR43;12/20/2017;03/15/2022;325000.00;TV1186-1;4970;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;198838208.570000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EXELON GENERATION CO LLC;EXC;bex22;US30161MAR43;02/05/2019;03/15/2022;255000.00;TV1973-1;8936;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;156011516.060000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EXXON MOBIL CORPORATION;XOM;bex25;US30231GBH48;03/19/2020;03/19/2025;300000.00;TV3371-1;12689;S&P INTER.;AA;Aa1;AA;;;;191906379.320000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EXXON MOBIL CORPORATION;XOM;bex25;US30231GBH48;04/15/2020;03/19/2025;330000.00;TV3423-1;12842;S&P INTER.;AA;Aa1;AA;;;;211097017.240000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;EXXON MOBIL CORPORATION;XOM;bex27;US30231GBJ04;06/01/2020;03/19/2027;325000.00;TV3613-1;13059;S&P INTER.;AA;Aa1;AA;;;;214611958.350000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;FIRSTENERGY CORP;FE;bfe23;US337932AF44;04/03/2020;03/15/2023;405000.00;TV3417-1;12811;S&P INTER.;BBB-;Baa3;BBB-;;BBB;;258444962.340000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;FOX CORP;FOXA;bfc25;US35137LAM72;04/07/2020;04/07/2025;50000.00;TV3418-1;12827;S&P INTER.;BBB;Baa2;BBB;;;;31803883.320000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GENERAL MOTORS FINL CO;GM;bgm22;US37045XAW65;06/17/2020;04/10/2022;335000.00;TV3671-1;13143;MOODYS INTER.;Baa3;Baa3;BBB;;BBB-;;200938565.930000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GENERAL MOTORS FINL CO;GM;bgm25;US37045XCX21;06/22/2020;06/20/2025;200000.00;TV3684-1;13166;MOODYS INTER.;Baa3;Baa3;BBB;;BBB-;;115357067.630000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GENERAL MOTORS FINL CO;GM;bgm26;US37045XBG07;06/17/2020;03/01/2026;90000.00;TV3672-1;13144;MOODYS INTER.;Baa3;Baa3;BBB;;BBB-;;58108151.900000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GLENCORE FUNDING LLC;GLENL;bgf24;US378272AT57;03/12/2019;03/12/2024;20000.00;TV2102-1;9268;S&P INTER.;BBB+;Baa1;BBB+;;;;12768973.450000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GLENCORE FUNDING LLC;GLENL;bgf24;US378272AT57;04/08/2019;03/12/2024;185000.00;TV2190-1;9437;S&P INTER.;BBB+;Baa1;BBB+;;;;118113011.650000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs21;US38145GAG55;12/08/2017;11/15/2021;500000.00;TV1031-1;4785;MOODYS INTER.;A3;A3;BBB+;;A;;294399619.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs21;US38145GAG55;12/13/2017;11/15/2021;150000.00;TV1111-1;4875;MOODYS INTER.;A3;A3;BBB+;;A;;88319887.710000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs21;US38145GAG55;12/14/2017;11/15/2021;500000.00;TV1131-1;4904;MOODYS INTER.;A3;A3;BBB+;;A;;294399619.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs21;US38145GAG55;01/17/2018;11/15/2021;250000.00;TV1279-1;5149;MOODYS INTER.;A3;A3;BBB+;;A;;147199807.010000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs22;US38141GWC40;12/13/2017;04/26/2022;500000.00;TV1110-1;4874;MOODYS INTER.;A3;A3;BBB+;;A;;298996677.900000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs22;US38148YAC21;12/13/2017;10/31/2021;500000.00;TV1118-1;4881;MOODYS INTER.;A3;A3;BBB+;;A;;300675127.730000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs23;US38141GWJ92;01/24/2018;06/05/2023;550000.00;TV1311-1;5228;MOODYS INTER.;A3;A3;BBB+;;A;;333505198.420000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs23;US38141GWJ92;01/25/2018;06/05/2023;250000.00;TV1316-1;5244;MOODYS INTER.;A3;A3;BBB+;;A;;151593275.190000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs23;US38141GWM22;12/03/2018;07/24/2023;300000.00;TV1886-1;8163;MOODYS INTER.;A3;A3;BBB+;;A;;184039779.390000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs23;US38141GWM22;02/20/2019;07/24/2023;275000.00;TV2009-1;9072;MOODYS INTER.;A3;A3;BBB+;;A;;168703128.670000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs25;US38141GXJ83;03/30/2020;04/01/2025;480000.00;TV3393-1;12779;MOODYS INTER.;A3;A3;BBB+;;A;;309600478.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;GOLDMAN SACHS GROUP INC;GSGPI;bgs25;US38141GXJ83;04/30/2020;04/01/2025;460000.00;TV3460-1;12953;MOODYS INTER.;A3;A3;BBB+;;A;;296700455.000000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HP ENTERPRISE CO;HPENT;bhp21;US42824CBC29;09/19/2018;10/05/2021;360000.00;TV1782-1;7090;S&P INTER.;BBB;Baa2;BBB;;BBB+;;218458712.950000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HP ENTERPRISE CO;HPENT;bhp23;US42824CBE84;09/13/2019;04/01/2023;210000.00;TV2557-1;10921;S&P INTER.;BBB;Baa2;BBB;;BBB+;;126977870.390000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs23;US404280BJ78;12/08/2017;03/13/2023;500000.00;TV1038-1;4799;MOODYS INTER.;A2;A2;A-;;A+;;304893188.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs23;US404280BJ78;02/15/2018;03/13/2023;300000.00;TV1362-1;5453;MOODYS INTER.;A2;A2;A-;;A+;;182935913.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs23;US404280BJ78;11/06/2019;03/13/2023;325000.00;TV2721-1;11552;MOODYS INTER.;A2;A2;A-;;A+;;198180572.600000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs25;US404280BZ11;03/11/2019;03/11/2025;350000.00;TV2099-1;9252;MOODYS INTER.;A2;A2;A-;;A+;;222450436.830000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HSBC HOLDINGS PLC;HSBLN;bhs25;US404280CE72;11/07/2019;11/07/2025;230000.00;TV2729-1;11563;MOODYS INTER.;A2;A2;A-;;A+;;139860662.790000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;HUNTINGTON NATIONAL BANK;HBAN;bhb22;US44644AAH05;02/26/2019;04/01/2022;250000.00;TV2025-1;9105;S&P INTER.;A-;A3;A-;;A-;;153210531.510000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;IBM CORP;IBM;bib24;US459200JY80;05/15/2019;05/15/2024;415000.00;TV2242-1;9731;S&P INTER.;A;A2;A;;;;262879042.020000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;IMPERIAL BRANDS FIN PLC;IMBLN;bim22;US453140AE55;12/11/2017;07/21/2022;200000.00;TV1058-1;4818;MOODYS INTER.;Baa3;Baa3;BBB;;BBB;;123587872.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;IMPERIAL BRANDS FIN PLC;IMBLN;bim22;US453140AE55;06/07/2018;07/21/2022;200000.00;TV1603-1;6422;MOODYS INTER.;Baa3;Baa3;BBB;;BBB;;123587872.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;IMPERIAL BRANDS FIN PLC;IMBLN;bim24;US45262BAA17;07/26/2019;07/26/2024;200000.00;TV2432-1;10497;MOODYS INTER.;Baa3;Baa3;BBB;;BBB;;124613904.250000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;IMPERIAL BRANDS FIN PLC;IMBLN;bim24;US45262BAA17;07/26/2019;07/26/2024;335000.00;TV2427-1;10493;MOODYS INTER.;Baa3;Baa3;BBB;;BBB;;208728292.680000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;INTERPUBLIC GROUP COS;IPG;big21;US460690BN94;09/21/2018;10/01/2021;135000.00;TV1784-1;7100;S&P INTER.;BBB;Baa2;BBB;;BBB+;;82463200.510000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ITC HOLDINGS CORP;ITC;bit22;US465685AM76;04/10/2019;11/15/2022;400000.00;TV2194-1;9459;MOODYS INTER.;Baa2;Baa2;BBB+;;;;244470390.470000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ITC HOLDINGS CORP;ITC;bit22;US465685AM76;10/08/2019;11/15/2022;360000.00;TV2612-1;11284;MOODYS INTER.;Baa2;Baa2;BBB+;;;;220023351.420000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ITC HOLDINGS CORP;ITC;bit22;US465685AM76;04/03/2020;11/15/2022;200000.00;TV3409-1;12810;MOODYS INTER.;Baa2;Baa2;BBB+;;;;122235195.230000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;JERSEY CENTRAL PWR & LT;JERSE;bje24;US476556DB87;02/21/2020;04/01/2024;920000.00;TV3228-1;12407;S&P INTER.;BBB;A3;BBB;;A-;;605094062.440000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;JERSEY CENTRAL PWR & LT;JERSE;bje24;US476556DB87;02/24/2020;04/01/2024;95000.00;TV3234-1;12425;S&P INTER.;BBB;A3;BBB;;A-;;62482539.050000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;KEURIG DR PEPPER INC;KDP;bkd23;US49271VAG59;02/13/2019;05/25/2023;260000.00;TV1991-1;9008;S&P INTER.;BBB;Baa2;BBB;;;;166009323.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;KEURIG DR PEPPER INC;KDP;bkp25;US49271VAH33;03/15/2019;05/25/2025;375000.00;TV2117-1;9311;S&P INTER.;BBB;Baa2;BBB;;;;253111367.840000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;KIMCO REALTY CORP;KIM;bki21;US49446RAL33;12/15/2017;05/01/2021;250000.00;TV1156-1;4933;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;147310697.820000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;LINCOLN NATIONAL CORP;LNC;bnl23;US534187BD07;02/12/2018;09/01/2023;55000.00;TV1357-1;5410;MOODYS INTER.;Baa1;Baa1;A-;;BBB+;;35398012.710000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;LLOYDS BANKING GROUP PLC;LLOBG;blb26;US539439AV19;02/05/2020;02/05/2026;425000.00;TV3149-1;12258;MOODYS INTER.;A3;A3;BBB+;;A+;;258155066.620000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MACQUARIE BANK LTD;MQGAU;bmb22;US55608PBC77;10/17/2019;10/17/2022;430000.00;TV2650-1;11399;MOODYS INTER.;A2;A2;A+;;;;258648484.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MACQUARIE BANK LTD;MQGAU;bmb25;US55608PBE34;01/22/2020;01/22/2025;175000.00;TV3112-1;12172;MOODYS INTER.;A2;A2;A+;;A;;109097599.740000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MACQUARIE GROUP LTD;MACQU;bmg23;US55608JAH14;01/31/2018;11/28/2022;450000.00;TV1329-1;5320;S&P INTER.;BBB+;A3;BBB+;;A-;;273925808.810000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MCCORMICK & CO;MKC;bmk24;US579780AM94;04/05/2019;08/15/2024;165000.00;TV2182-1;9430;S&P INTER.;BBB;Baa2;BBB;;;;105550150.770000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MERCK & CO INC;MRK;bmr26;US58933YAY14;06/24/2020;02/24/2026;265000.00;TV3693-1;13192;MOODYS INTER.;A1;A1;AA-;;A+;;154420997.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MET LIFE GLOB FUNDING I;MET;bme22;US59217GDB23;06/17/2019;06/17/2022;504000.00;TV2322-1;10103;S&P INTER.;AA-;Aa3;AA-;;AA-;;305211131.800000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MET LIFE GLOB FUNDING I;MET;bme23;US59217GEH83;06/08/2020;06/08/2023;170000.00;TV3635-1;13096;S&P INTER.;AA-;Aa3;AA-;;AA-;;99871152.300000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu22;US606822AL88;10/10/2018;02/22/2022;300000.00;TV1814-1;7318;S&P INTER.;A-;A1;A-;;A-;;183660613.590000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu22;US606822BG84;03/07/2019;03/07/2022;230000.00;TV2096-1;9209;S&P INTER.;A-;A1;A-;;A-;;141177681.050000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;MITSUBISHI UFJ FINANCIAL GROUP, INC.;MFG;bmu22;US606822BL79;07/18/2019;07/18/2022;260000.00;TV2406-1;10424;S&P INTER.;A-;A1;A-;;A-;;159366898.210000
